Id,Clau,Titol,Longitud,Latitud,Desapareguda,Bandol,TipusFossa,Notes,Font,Documentacio,HospMilitar,NumRestes,Municipi,Comarca,IdCategoria,Estudi_Ebre,Fitxa,Excavades,Data creació,Inicipublicacio,Georeferència,LIMADM_MUNICIPI,LIMADM COMARCA
164524,Cementiri Capçanes_fossa,Cementiri de Capçanes,0.785153,41.101621,No,Republicà,,"Fossa localitzada arran de l'estudi dut a terme per la Universitat Rovira i Virgili l'any 2016, per encàrrec de la Generalitat de Catalunya.
Pròximament es completarà la informació d'aquesta fossa.",,,,12,Capçanes,Priorat,Confirmada,Ebre,http://fossesirepressio.gencat.cat/ca/cementiri-capcanes,No,,,"(41.101621, 0.785153)",203,35
164454,Hort Furtan Coll Brusca_fossa,Hort del Furtan (Coll d'en Brusca),0.489113,41.083523,No,Republicà,Soldats,"Fossa localitzada arran de l'estudi dut a terme per la Universitat Rovira i Virgili l'any 2016, per encàrrec de la Generalitat de Catalunya.
Pròximament es completarà la informació d'aquesta fossa.",,,,Entre 7 i 8,Corbera d'Ebre,Terra Alta,Confirmada,Ebre,http://fossesirepressio.gencat.cat/ca/hort-furtan,No,,,"(41.083523, 0.489113)",171,38
161660,Cementiri Llagunes_fossa,Cementiri de Llagunes: Soriguera,1.18976355,42.37023663,,,Civils,"La informació prové de la recerca sobre el ""Cost Humà de la Guerra Civil"" del Centre d'Història Contemporània de Catalunya.",,Ajuntament de Soriguera. Registre civil,,1,Soriguera,Pallars Sobirà,Probable,Antiga,http://fossesirepressio.gencat.cat/ca/cementiri-llagunes-soriguera,No,,,"(42.37023663, 1.18976355)",349,2
164511,Cementiri Torre Fontaubella_fossa,Cementiri de la Torre de Fontaubella,0.864105,41.122757,No,Ambdós bàndols,,"Entre Pradell de la Teixeta i la Torre de Fontaubella hi ha una estació de ferrocarril al costat d'un túnel. En aquest túnel es va establir el tren hospital núm. 12. Va atendre ferits de la batalla de l'Ebre. Després de quatre dies, el 28 de juliol de 1938 marxà a Guiamets, sent substituït pel tren hospital núm. 20. Els soldats que morien en aquells trens eren enterrats al cementiri de la Torre de Fontaubella, què aviat es va quedar petit. A partir d’aquell moment, s’enterraren els morts a dues fosses pròximes al tren hospital. A la documentació consultada s'ha trobat constància de 6 civils, morts a causa dels bombardeigs patits durant el mes de juliol de 1938, enterrats a la fossa del cementiri.",,,,22,La Torre de Fontaubella,Priorat,Confirmada,Ebre,http://fossesirepressio.gencat.cat/ca/cementiri-fontaubella,No,,,"(41.122757, 0.864105)",199,35
164359,Coll Major Mas Ardevol_fossa,Coll Major: Mas Ardèvol,0.85487,41.165649,Sí,Republicà,Soldats,"Fossa localitzada arran de l'estudi dut a terme per la Universitat Rovira i Virgili l'any 2016, per encàrrec de la Generalitat de Catalunya.
Pròximament es completarà la informació d'aquesta fossa.",,,,1,Falset,Priorat,Confirmada,Ebre,http://fossesirepressio.gencat.cat/ca/coll-major-mas-ardevol,No,,,"(41.165649, 0.85487)",414,35
161362,Cementiri Estac_fossa,Cementiri d'Estac,1.07477456,42.37915135,No,,Civils,"Totes les informacions d’aquesta fossa provenen de la recerca sobre el Cost Humà de la Guerra Civil, dirigit pel Centre d’Història Contemporània de Catalunya.",,"Ajuntament de Soriguera, Registre Civil d'Estac",,1,Soriguera,Pallars Sobirà,Probable,Antiga,http://fossesirepressio.gencat.cat/ca/cementiri_estac,No,,,"(42.37915135, 1.07477456)",349,2
164434,Cota 246 Clapissa_fossa,Cota 246 - La Clapissa,0.53817,41.037241,No,,Soldats,"Fossa localitzada arran de l'estudi dut a terme per la Universitat Rovira i Virgili l'any 2016, per encàrrec de la Generalitat de Catalunya.
Pròximament es completarà la informació d'aquesta fossa.",,,,Indeterminat,El Pinell de Brai,Terra Alta,Probable,Ebre,http://fossesirepressio.gencat.cat/ca/cota-246-clapissa,No,,,"(41.037241, 0.53817)",164,38
161635,Cementiri Roni_fossa franquista,Cementiri Roni (II),1.18082643,42.45782696,,Rebel,Soldats,"La informació prové de la recerca sobre el ""Cost Humà de la Guerra Civil"" del Centre d'Història Contemporània de Catalunya. Segons la bibliografia, podrien estar dispersos en més d'una fossa i, fins i tot, és possible que algun cos fos traslladat.",,Ajuntament de Rialp. Registre Civil,,32,Rialp,Pallars Sobirà,Probable,Antiga,http://fossesirepressio.gencat.cat/ca/162901,No,,,"(42.45782696, 1.18082643)",336,2
164392,Vingalis_fossa,Vingalis,0.61667,41.261832,No,,Soldats,"Fossa localitzada arran de l'estudi dut a terme per la Universitat Rovira i Virgili l'any 2016, per encàrrec de la Generalitat de Catalunya.
Pròximament es completarà la informació d'aquesta fossa.",,,,1,Flix,Ribera d'Ebre,Confirmada,Ebre,http://fossesirepressio.gencat.cat/ca/vingalis,No,,,"(41.261832, 0.61667)",505,36
164287,Malladeta_1_fossa,Partida de la Cova (Malladeta),0.697588,40.900448,No,Republicà,Soldats,"Fossa localitzada arran de l'estudi dut a terme per la Universitat Rovira i Virgili l'any 2016, per encàrrec de la Generalitat de Catalunya.
Pròximament es completarà la informació d'aquesta fossa.",,,,1,El Perelló,Baix Ebre,Probable,Ebre,http://fossesirepressio.gencat.cat/ca/cova-malladeta1,No,,,"(40.900448, 0.697588)",136,40
164185,Casanova de Clarà_fossa,Casanova de Clarà,1.45723636,42.00318563,,Republicà,Soldats,"La informant i la seva família ja residien a la Casanova de Clarà durant la guerra, com a masovers. Els dies de l'entrada de les tropes franquistes la informant relata que el seu pare s'hi va amagar, i a la casa restaven la mare, els germans i ella mateixa. Van veure com un jove soldat ferit de bala venia a morir als peus de la casa demanant auxili. Havia estat abatut per soldats franquistes que estaven a la Rectoria de Clarà. El pare, junt amb altres veïns, van enterrar al soldat republicà. La informació d'aquesta fossa ha estat recollida pel Centre d'Estudis Lacetans. Podeu ampliar la informació sobre el seu treball en referència a les fosses del Solsonès a la seva pàgina web: http://lacetans.org/solsonesmemoria/investigacio/fosses-comunes/el-mapa-de-fosses/#cap-inv","Fonts orals: Ramona Planas Ollé, de 79 anys, nascuda i resident a Casanova de Clarà (Castellar de la Ribera). Fonts hemerogràfiques i bibliogràfiques: Martinez Bande, J.M. “La Campanya de Catalunya. Monografies de la Guerra d’Espanya, Núm. 14. Llibreria Editorial San Martin. Madrid, 1979","AGMAV 1391, CP 24. Ar. 22: Lligall 2, carpeta 14. Diari d’operacions de la 62a Divisió del Cos de l’Exèrcit d’Urgell. Arxiu General Militar d’Àvila",,1,Castellar de la Ribera,Solsonès,Probable,Antiga,http://fossesirepressio.gencat.cat/ca/casanova_clara,No,,,"(42.00318563, 1.45723636)",85,12
164248,Tartera del torrent dels Albans_fossa,Tartera del torrent dels Albans,1.832343,41.368265,Sí,Republicà,Soldats,"A la zona de la Serra de Riés hi van morir uns 50 soldats de la 196 Brigada Mixta republicana a conseqüència dels combats produïts entre el 21 i el 23 de gener de 1939. Es van localitzar restes a la tartera del Torrent dels Albans, just a la seva capçalera, a una distància de 17 m. del camí que travessa la riera, a 50 m. de distància de la primera la fossa del camí del Torrent dels Albans. Per aquest motiu, el 2014, la Generalitat va impulsar la recollida de restes superficials (una vèrtebra i fragments de diàfisis d’os llarg) i va decidir fer una actuació de prospecció al voltant de les restes, inicialment en una zona d’uns 9 m², que abastaven l’amplada de la llera, la qual es va reduir a una superfície de 2 x 1,5 m. a mida que van anar sortint les restes. Es va concloure que la possible fossa hauria estat destruïda per les successives crescudes d’aigua del torrent i pels treballs d’adequació de la llera. Així, dins de la llera, barrejat amb el sediment es van recuperar diversos fragments de diàfisis d’extremitats, de costelles, de maxil·lar inferior, escàpula, i restes de materials bèl·lics relacionats amb la vestimenta i armament: restes de plaques metàl·liques amb claus de protecció de les botes, reblons de ferro, botons de nacre. A la zona del marge esquerra, les restes es trobaven parcialment en connexió i en un cas es van poder documentar les restes d’una bota en un dels peus. D’acord amb l’estudi antropològic les restes recuperades corresponien a tres individus diferents.","Fonts hemerogràfiques i bibliogràfiques: Arnabat,R.: Set dies de gener (18-24 de gener de 1939); L'ocupació franquista del Penedès. Inèdit. Martínez Reverte, J.: La caída de Cataluña. Ed. Crítica. Barcelona, 2006. Les fosses de la Guerra Civil al Penedès. Fonts orals: Francisco Saumell i Tutusaus, nascut el 1932; Josep Montaner i Farigola, nascut el 1926; Nicolau Ros i Tutusaus, nascut el 1925; Anna Maria Tutusaus Farigola, nascuda el 1952. Tots quatre, veïns d'Olesa de Bonesvalls.",Arxiu General Militar d'Àvila: Informe de la 105a Divisió del Cos de l'Exèrcit Marroquí.,,3,Olesa de Bonesvalls,Alt Penedès,Confirmada,Antiga,http://fossesirepressio.gencat.cat/ca/tartera-torrent-albans,Sí,,,"(41.368265, 1.832343)",837,32
164514,Cementiri Margalef Montsant_fossa,Cementiri de Margalef de Montsant,0.756423,41.284799,No,,Soldats,"Fossa localitzada arran de l'estudi dut a terme per la Universitat Rovira i Virgili l'any 2016, per encàrrec de la Generalitat de Catalunya.
Pròximament es completarà la informació d'aquesta fossa.",,,,5,Margalef de Montsant,Priorat,Confirmada,Ebre,http://fossesirepressio.gencat.cat/ca/cementiri-margalef-montsant,No,,,"(41.284799, 0.756423)",502,35
164025,Cementiri Colldelrat_fossa,Cementiri de Colldelrat,1.09335423,41.89955399,,,,"Possible fossa comuna, dins del cementiri de Colldelrat, nucli agregat a Artesa de Segre. L'existència d'aquesta fossa va ser indicada per la família de dues de les persones que hi son enterrades. La posterior recerca documental va confirmar la defunció dels familiars, morts durant el bombardeig patit el dia 5 de gener de 1939, en plena ofensiva franquista sobre Artesa de Segre.","Fonts orals: Josep Sala Serra, familiar de dues de les persones inhumades",Registre Civil d'Artesa de Segre; Llibre de defuncions de Tudela de Segre.,,6,Artesa de Segre,Noguera,Probable,Antiga,http://fossesirepressio.gencat.cat/ca/cementiri-colldelrat,No,,,"(41.89955399, 1.09335423)",152,15
164488,Cementiri Benissanet_fossa,Cementiri de Benissanet,0.632124,41.062053,No,,,"Fossa localitzada arran de l'estudi dut a terme per la Universitat Rovira i Virgili l'any 2016, per encàrrec de la Generalitat de Catalunya.
Pròximament es completarà la informació d'aquesta fossa.",,,,17,Benissanet,Ribera d'Ebre,Confirmada,Ebre,http://fossesirepressio.gencat.cat/ca/cementiri-benissanet,No,,,"(41.062053, 0.632124)",159,36
164173,Cementiri Solsona,Cementiri de Solsona,1.52460662,41.99948729,,Republicà,,"Durant la guerra es va instal·lar a Solsona la ""Clínica de Recuperables de l'XI Cos de l'Exèrcit de l'Est"". Consten en el registre civil les defuncions que van haver-hi en l'Hospital. Els morts eren enterrats al cementiri de Solsona, a terra, sense més indicació. Igualment, dintre del cementiri de Solsona ha d'haver-hi una fossa on van ser enterrades algunes persones refugiades que van morir entre 1936 i 1939. Consten en el llibre de defuncions del registre civil de Solsona, però no consten en el d'enterraments del cementiri. Durant la guerra, a Catalunya s'hi va acollir un gran nombre de refugiats provinents de les zones ocupades per l'exèrcit franquista. Solsona va tenir un nombre indeterminat de refugiats, alguns dels quals estaven en una caseta als afores, prop de la cruïlla de la carretera de Manresa i la de Berga. Prop d'aquest lloc hi havia la casa Moriscots, on s'hi havia establert un polvorí important de l'exèrcit republicà, a partir de l'abril del 38, moment en què s'instal·là el quarter general a Solsona a causa de la caiguda de Lleida. L'existència d'aquest polvorí era coneguda per l'espionatge franquista i, de fet, és un dels objectius de l'aviació quan bombardegen Solsona, el juny del 38. Aquest bombardeig provocà la mort de 4 refugiats i un veí de Clarà. Per altra banda l'amuntegament i les males condicions higièniques van afavorir el contagi i mort per malalties infeccioses. Aquests morts consten inscrits en el registre civil però no en el llibre del cementiri, ni en cap làpida. S'ha de tenir en compte que els refugiats, per raons obvies, no disposaven de cap nínxol en propietat i sovint no tenien diners per llogar-ne un. La informació d'aquesta fossa ha estat recollida pel Centre d'Estudis Lacetans. Podeu ampliar la informació sobre el seu treball en referència a les fosses del Solsonès a la seva pàgina web: http://lacetans.org/solsonesmemoria/investigacio/fosses-comunes/el-mapa-de-fosses/#cap-inv","Fonts orals: Francesc Casafont Fornell, de 92 anys, nascut i resident a Solsona.",Llibre de defuncions del Registre Civil de Solsona,,58,Solsona,Solsonès,Confirmada,Antiga,http://fossesirepressio.gencat.cat/ca/cementiri_solsona,No,,,"(41.99948729, 1.52460662)",132,12
164400,Estacio Garcia_fossa,Voltants de l'estació de Garcia,0.642316,41.139092,No,Republicà,Soldats,"Fossa localitzada arran de l'estudi dut a terme per la Universitat Rovira i Virgili l'any 2016, per encàrrec de la Generalitat de Catalunya.
Pròximament es completarà la informació d'aquesta fossa.",,,,Indeterminat,Garcia,Ribera d'Ebre,Probable,Ebre,http://fossesirepressio.gencat.cat/ca/voltants-estacio-garcia,No,,,"(41.139092, 0.642316)",397,36
161420,Cementiri Linyola_fossa,Cementiri de Linyola,0.89937687,41.7150533,No,,Soldats,"Un testimoni, veí del poble, tenia 14 anys quan el front de guerra es va estabilitzar a 4 km. de Linyola. Juntament amb una colla d’amics, van veure com descarregaven d’un carro els cossos d’uns soldats trobats a diferents llocs del terme municipal. Es va excavar una fossa al cementiri on van ser enterrats, sense cap cerimònia civil, ni militar. El fossar quedà senyalitzat amb un quadrat fet d’obra durant anys. Amb les posteriors remodelacions del cementiri, la senyalització d’aquesta fossa va desaparèixer.",Fonts orals: Teodoro Galitó Llardén,"Arxius estatals: Ministeri de Cultura, Causa General de Lleida",,8,Linyola,Pla d'Urgell,Confirmada,Antiga,http://fossesirepressio.gencat.cat/ca/cementiri_linyola,No,,,"(41.7150533, 0.89937687)",878,23
164273,Tabacalera_fossa,La Tabacalera,1.24037817,41.11466603,Sí,,,"Amb motiu de les actuacions de condicionament de l’entorn de l’antiga fàbrica Tabacalera de Tarragona (el Tarragonès), realitzades per l’Ajuntament durant el 2010, van aparèixer dos conjunt de restes òssies, un d’època romana i un altre amb restes humanes del segle XX amb objectes associats al període de la Guerra Civil. El objectes vinculats a les restes del període de la Guerra Civil es caracteritzaven per ser material típic del moment bèl·lic que es va viure, ja que junt als ossos es va trobar armes, i objectes militars de designació de rangs. L’anàlisi del conjunt de restes i materials mostrà com els ossos d’aquest període corresponien a una persona jove, menor de 21 anys. El 2017, d'acord amb el Pla de Fosses i el Programa d'Identificació genètica de la Generalitat es va fer una extracció de mostres d'ADN per fer possible la seva identificació.",,,,1,Tarragona,Tarragonès,Confirmada,Antiga,http://fossesirepressio.gencat.cat/ca/tabacalera_tarragona,Sí,,,"(41.11466603, 1.24037817)",230,37
161616,Cementiri de la Guingueta d'Aneu,Cementiri de la Guingueta d'Àneu,1.12970352,42.59915595,No,,Civils,"La informació prové de la recerca sobre el ""Cost Humà de la Guerra Civil"" del Centre d'Història Contemporània de Catalunya.","Fonts hemerogràfiques i bibliogràfiques: Gimeno, M. Revolució, guerra i repressió als Pallars (1936-1939). Publicacions de l'Abadia de Montserrat, 1989. Barallat i Barés, M. La repressió a la postguerra civil a Lleida (1938-1945). Publicacions de l'Abadia de Montserrat, 1991.",,,1,"Guingueta d'Àneu, la",Pallars Sobirà,Probable,Antiga,http://fossesirepressio.gencat.cat/ca/161615,No,,,"(42.59915595, 1.12970352)",316,2
164294,Les Planes (Esplanes)_fossa,Les Planes,0.521639,40.898105,No,Republicà,Soldats,"Fossa localitzada arran de l'estudi dut a terme per la Universitat Rovira i Virgili l'any 2016, per encàrrec de la Generalitat de Catalunya.
Pròximament es completarà la informació d'aquesta fossa.",,,,Mínim de 3,Tivenys,Baix Ebre,Probable,Ebre,http://fossesirepressio.gencat.cat/ca/les-planes,No,,,"(40.898105, 0.521639)",44,40
162298,Cementiri Poble d'Herba_fossa,Cementiri del Poble d'Herba - Savina,1.07516348,42.20835725,No,,Soldats,"Herba-Savina era un poble molt proper al front de Sant Corneli, i era un dels llocs on els soldats ferits rebien les primeres cures, abans de ser traslladats al poble d'Organyà, a la vall del Segre. Un testimoni, fill del poble d'Herba-Savina, va sentir explicar al seu pare, alcalde del poble després de la Guerra Civil, que en un indret determinat del cementiri hi havia soldats enterrats.","Fonts orals: Josep Baró Bosc, de 76 anys, fill del poble d'Herba-Savina",,,Desconegut,Conca de Dalt,Pallars Jussà,Probable,Antiga,http://fossesirepressio.gencat.cat/ca/poble-herba-savina,No,,,"(42.20835725, 1.07516348)",189,9
164292,Punt Redo (Coll de Som)_fossa,Punt Redó: Coll de Som,0.510104,40.931868,No,Republicà,Soldats,"Fossa localitzada arran de l'estudi dut a terme per la Universitat Rovira i Virgili l'any 2016, per encàrrec de la Generalitat de Catalunya.
Pròximament es completarà la informació d'aquesta fossa.",,,,Entre 3 i 4,Tivenys,Baix Ebre,Probable,Ebre,http://fossesirepressio.gencat.cat/ca/punt-redo-coll-de-som,No,,,"(40.931868, 0.510104)",44,40
164545,Cementiri Flix_fossa,Cementiri de Flix,0.554971,41.235274,No,,Civils,"Fossa localitzada arran de l'estudi dut a terme per la Universitat Rovira i Virgili l'any 2016, per encàrrec de la Generalitat de Catalunya.
Pròximament es completarà la informació d'aquesta fossa.",,,,11,Flix,Ribera d'Ebre,Confirmada,Ebre,http://fossesirepressio.gencat.cat/ca/cementiri-flix,No,,,"(41.235274, 0.554971)",505,36
165196,Serra-seca_fossa,Serra-seca,2.030776,41.993853,No,Republicà,Soldats,"Les notícies situaven al darrera del mas de Serra-seca una fossa de soldats republicans abatuts per les tropes franquistes el febrer de 1939. Entre l’agost i l’octubre de 2017, la Generalitat va realitzar 2 sondeigs manuals en una àrea de 20 m2, però no es va trobar cap indici de la fossa.","SOLÉ, Queralt: Les fosses clandestines (2008) i Prats de Lluçanès i Gurb: les fosses comunes de la guerra civil exhumades com a prova pilot per part de la Generalitat de Catalunya (2012). DDAA: La fossa de Puigvistós. Prova pilot del Govern Català sobre l’exhumació de cossos de la Guerra Civil (2006). Diari de guerra de Josep M. Cuyàs Tolosa. Diversos testimonis orals.",,,Entre 3 i 20,Prats de Lluçanès,Osona,Probable,Antiga,http://fossesirepressio.gencat.cat/ca/serra-seca-prats-llucanes,Sí,,,"(41.993853, 2.030776)",498,13
164316,Partida Aligues_fossa,Partida les Àligues - Joveres,0.737227,41.293989,No,Republicà,Soldats,"Fossa localitzada arran de l'estudi dut a terme per la Universitat Rovira i Virgili l'any 2016, per encàrrec de la Generalitat de Catalunya.
Pròximament es completarà la informació d'aquesta fossa.",,,,3,La Bisbal de Falset,Priorat,Probable,Ebre,http://fossesirepressio.gencat.cat/ca/partia-aligues-joveres,No,,,"(41.293989, 0.737227)",502,35
164474,Cementiri Pinell Brai_fossa,Cementiri del Pinell de Brai,0.520487,41.015227,No,,Civils,"Fossa localitzada arran de l'estudi dut a terme per la Universitat Rovira i Virgili l'any 2016, per encàrrec de la Generalitat de Catalunya.
Pròximament es completarà la informació d'aquesta fossa.",,,,3,El Pinell de Brai,Terra Alta,Confirmada,Ebre,http://fossesirepressio.gencat.cat/ca/cementiri-pinell-brai,No,,,"(41.015227, 0.520487)",164,38
164383,Reguers_fossa,Los Reguers,0.582116,41.17243,No,Republicà,Soldats,"Fossa localitzada arran de l'estudi dut a terme per la Universitat Rovira i Virgili l'any 2016, per encàrrec de la Generalitat de Catalunya.
Pròximament es completarà la informació d'aquesta fossa.",,,,2,Ascó,Ribera d'Ebre,Probable,Ebre,http://fossesirepressio.gencat.cat/ca/los-reguers,No,,,"(41.17243, 0.582116)",462,36
161596,Cementiri Vell d'Esterri d'Aneu,Cementiri Vell d'Esterri d'Aneu,1.1239342,42.628199,Sí,Republicà,,"La informació prové de la recerca sobre el ""Cost Humà de la Guerra Civil"" del Centre d'Història Contemporània de Catalunya. Les restes, possiblement van ser traslladades a l'ossera en fer el trasllat del cementiri.","Fonts hemerogràfiques i bibliogràfiques: Sánchez Agustí, F. Maquis a Catalunya. De la invasió de la vall d'Aran a la mort de Caracremada, Pagès editors, 1999. Sánchez Agustí, F. Maquis al Montsec. Del Migdia francès a l'Aran i el Pallars (1944-1956). Pagès editors, 2008.","Ajuntament d'Esterri d'Àneu, Registre Civil",,15,Esterri d'Àneu,Pallars Sobirà,Confirmada,Antiga,http://fossesirepressio.gencat.cat/ca/161595,No,,,"(42.628199, 1.1239342)",329,2
161602,Bordes de Cabrils,Bordes de Cabrils,1.27028346,42.46833781,No,Republicà,Soldats,"La informació prové de la recerca sobre el ""Cost Humà de la Guerra Civil"" del Centre d'Història Contemporània de Catalunya.","Fonts hemerogràfiques i bibliogràfiques: Tarrés, P. El meu diari de guerra. Publicacions de l'Abadia de Montserrat, 2004",,,2,Farrera,Pallars Sobirà,Probable,Antiga,http://fossesirepressio.gencat.cat/ca/161601,No,,,"(42.46833781, 1.27028346)",337,2
164343,Garriga Marian Rocalladre_fossa,Rocalladre: Era de la Garriga d'en Marian,0.825372,41.3246,No,Republicà,Soldats,"Fossa localitzada arran de l'estudi dut a terme per la Universitat Rovira i Virgili l'any 2016, per encàrrec de la Generalitat de Catalunya.
Pròximament es completarà la informació d'aquesta fossa.",,,,1,Ulldemolins,Priorat,Probable,Ebre,http://fossesirepressio.gencat.cat/ca/garriga-mairan-rocalladre,No,,,"(41.3246, 0.825372)",668,35
161623,Cementiri Llavorsi_fossa franquista,Cementiri de Llavorsi (I),1.21158063,42.49688548,,Rebel,Soldats,"La informació prové de la recerca sobre el ""Cost Humà de la Guerra Civil"" del Centre d'Història Contemporània de Catalunya. Els soldats enterrats eren membres de la 4a Companyia, 6è Batalló del Regiment de Bailén núm. 24.",,Ajuntament de Llavorsí. Registre Civil,,2,Llavorsí,Pallars Sobirà,Probable,Antiga,http://fossesirepressio.gencat.cat/ca/cementiri-llavorsi-1,No,,,"(42.49688548, 1.21158063)",333,2
164370,Aumaec_fossa,Aumaec,0.56554,41.244982,No,Republicà,Soldats,"Fossa localitzada arran de l'estudi dut a terme per la Universitat Rovira i Virgili l'any 2016, per encàrrec de la Generalitat de Catalunya.
Pròximament es completarà la informació d'aquesta fossa.",,,,1,Flix,Ribera d'Ebre,Probable,Ebre,http://fossesirepressio.gencat.cat/ca/aumaec,No,,,"(41.244982, 0.56554)",505,36
161658,Cementiri Vilamur_fossa,Cementiri de Vilamur: Soriguera,1.16164863,42.37963678,,Ambdós bàndols,,"La informació prové de la recerca sobre el ""Cost Humà de la Guerra Civil"" del Centre d'Història Contemporània de Catalunya. Segons les dades del Registre Civil, en aquest cementiri hi ha enterrats dos civils i dos soldats, un de cada bàndol.",,Ajuntament de Soriguera. Registre civil,,4,Soriguera,Pallars Sobirà,Probable,Antiga,http://fossesirepressio.gencat.cat/ca/cementiri-vilamur-soriguera,No,,,"(42.37963678, 1.16164863)",349,2
164448,Cometes 2_fossa,Cometes (II),0.472626,41.078542,No,Republicà,Soldats,"Fossa localitzada arran de l'estudi dut a terme per la Universitat Rovira i Virgili l'any 2016, per encàrrec de la Generalitat de Catalunya.
Pròximament es completarà la informació d'aquesta fossa.",,,,10,Corbera d'Ebre,Terra Alta,Probable,Ebre,http://fossesirepressio.gencat.cat/ca/cometes_2,No,,,"(41.078542, 0.472626)",171,38
161557,Prat del Cerni_fossa,Prat del Cerni: Sant Romà d'Abella,1.04202747,42.1399191,No,Ambdós bàndols,Soldats,"L'existència de la fossa és un fet inqüestionable entre els veïns del poble, tot i que no se sap el número de soldats enterrats. Els combats de maig de 1938 al poble de Sant Romà d'Abella produïren moltes baixes entre els soldats d'ambdós bàndols i van deixar malmès el cementiri. Per aquests motius, s'aprofità una trinxera que anava des de les primeres cases del poble fins al turó proper per enterrar als soldats d'ambdós bàndols. Aquesta informació l'escoltà, de llavis dels propis militars, un testimoni que va passar tota la guerra al poble (aleshores només tenia 14 anys).","Fonts orals: Juan Massanés Fabà, de 86 anys, veí de Figuerola d'Orcau. Tots els veïns de Sant Romà d'Abella, d'edat avançada.",,,Desconegut,Isona i Conca Dellà,Pallars Jussà,Probable,Antiga,http://fossesirepressio.gencat.cat/ca/prat-cerni-sant-roma,No,,,"(42.1399191, 1.04202747)",110,9
164374,Pas Barca_fossa,Pas de la barca,0.569675,41.18331,No,Republicà,Soldats,"Fossa localitzada arran de l'estudi dut a terme per la Universitat Rovira i Virgili l'any 2016, per encàrrec de la Generalitat de Catalunya.
Pròximament es completarà la informació d'aquesta fossa.",,,,Indeterminat,Ascó,Ribera d'Ebre,Probable,Ebre,http://fossesirepressio.gencat.cat/ca/pas-barca,No,,,"(41.18331, 0.569675)",462,36
164409,Caseta peons ferroviaris_fossa,Caseta de peons ferroviaris,0.668403,41.101569,No,Republicà,Soldats,"Fossa localitzada arran de l'estudi dut a terme per la Universitat Rovira i Virgili l'any 2016, per encàrrec de la Generalitat de Catalunya.
Pròximament es completarà la informació d'aquesta fossa.",,,,Indeterminat,Móra la Nova,Ribera d'Ebre,Confirmada,Ebre,http://fossesirepressio.gencat.cat/ca/caseta-peons-ferroviaris,No,,,"(41.101569, 0.668403)",197,36
164440,Cami Eres Cometes_fossa,Camí de les Eres (Cometes),0.472094,41.078755,No,Republicà,Soldats,"Fossa localitzada arran de l'estudi dut a terme per la Universitat Rovira i Virgili l'any 2016, per encàrrec de la Generalitat de Catalunya.
Pròximament es completarà la informació d'aquesta fossa.",,,,1,Corbera d'Ebre,Terra Alta,Confirmada,Ebre,http://fossesirepressio.gencat.cat/ca/cami-eres-cometes,No,,,"(41.078755, 0.472094)",171,38
161574,Cementiri d'Ainet de Besan,Cementiri d'Ainet de Besan,1.2976741,42.5383907,No,,Civils,"La informació prové de la recerca sobre el ""Cost Humà de la Guerra Civil"" del Centre d'Història Contemporània de Catalunya.","Fonts hemerogràfiques i bibliogràfiques: Sánchez Agustí, F. Maquis a Catalunya. De la invasió de la Vall d'Aran a la mort de Caracremada. Pagès editors, 1999. Sánchez Agustí, F. Maquis al Montsec. Del Migdia francès a l'Aran i el Pallars (1944-1956). Pagès editors, 2008.","Ajuntament de la Vallferrera, Registre Civil",,1,Alins,Pallars Sobirà,Probable,Antiga,http://fossesirepressio.gencat.cat/ca/161573,No,,,"(42.5383907, 1.2976741)",317,2
161621,Sant Mauri_fossa,Sant Mauri: Collet de la Servera,1.0840608,42.3539903,No,Republicà,Soldats,"Un testimoni informa que diversos militars franquistes es van instal·lar a la casa de la seva mare, al poble de Gerri de la Sal, durant la guerra. Aquests militars li explicaren que, després dels combats, les tropes nacionals van enterrar als soldats republicans davant de les línies de combat, per evitar les olors de la descomposició.","Fonts hemerogràfiques i bibliogràfiques: Sagardia Ramos, A. De l'Alt Ebre a les Fonts del Llobregat. Editorial Nacional. 1940. Cordova, J.M. Mil dies de foc. Edicions Queralt. 1972. Gimeno, M. Revolució, guerra i repressió als Pallars (1936-1939). Publicacions de l'Abadia de Montserrat. 1989. Fonts orals: Francisco Sauquet Veridé, veí de Gerri de la Sal i d'altres veïns de Gerri de la Sal",Arxiu General Militar d'Ávila. Diari d'operacions de la 63a Divisió,,Desconegut,Baix Pallars,Pallars Sobirà,Probable,Antiga,http://fossesirepressio.gencat.cat/ca/sant-mauri-collet-servera,No,,,"(42.3539903, 1.0840608)",349,2
